ut,mission,design,trajectory,body,body_mu,body_radius,mass,thrust,available_thrust,isp,altitude,speed,g_force,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,apoapsis_altitude,periapsis_altitude,semi_major_axis,stage
346.9399999999744,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,8514.47265625,153683.96875,153684.578125,290.2919616699219,94.86438579054084,176.1649440221057,1.8372350931167603,559336.9075698756,-1016.3303578980201,217382.2374642704,-47.228647776460264,1.1900436802948027,169.7118915325549,110.47942240932025,-598429.1741126183,300840.6526548955,1
347.45999999997395,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,8486.400390625,153701.296875,153702.046875,290.32464599609375,105.1060107917292,176.80467120106994,1.8428740501403809,559313.4125131485,-1015.7136996872657,217470.94787304435,-43.28625536963766,1.166029220047412,171.42004617445113,129.408633393934,-598426.2333863237,300851.58762353513,1
347.99999999997345,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,8457.248046875,153723.484375,153724.375,290.3665771484375,118.12755490618292,177.58317551508287,1.8486762046813965,559291.1906338467,-1015.1114767678016,217564.0150577998,-39.165495634785266,1.059065018271777,173.2071781393295,153.55920633487403,-598423.1502776806,300865.20446432714,1
348.53999999997296,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,8428.0966796875,153750.015625,153751.078125,290.41668701171875,133.5965199006023,178.4563897476674,1.8544774055480957,559271.2037762328,-1014.5761970169776,217658.04587410693,-35.00835793563757,0.9303832583207524,174.98637747954635,182.34888993855566,-598420.4489731792,300880.9499583797,1
349.0799999999725,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,8398.943359375,153780.96875,153782.1875,290.47515869140625,151.53005962318275,179.41225588524298,1.8603540658950806,559253.4735503022,-1014.1007653362983,217753.0320212925,-30.808609564385918,0.8455395930727084,176.7452183266571,215.8435813409742,-598418.3735747882,300898.7350032764,1
349.599999999972,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,8370.8720703125,153815.046875,153816.453125,290.53955078125,171.14516838325653,180.41223360043725,1.8661291599273682,559238.5546477165,-1013.6647719032997,217845.3923588743,-26.723765241356844,0.8465466086554332,178.420003819255,252.60603482776787,-598416.9620895836,300917.82197262207,1
350.1399999999715,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,8341.720703125,153855.03125,153856.59375,290.61505126953125,193.96774468454532,181.54665459025014,1.8722264766693115,559225.3207858301,-1013.1849936135047,217942.22391556323,-22.44465248984318,0.9415274988893605,180.1514332263016,295.52550712553784,-598415.8732965887,300939.82610526844,1
350.679999999971,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,8312.568359375,153899.75,153901.484375,290.69952392578125,219.30668515444268,182.79881172433562,1.8783104419708252,559214.4064134442,-1012.6328624375099,218039.99255171657,-18.135517848661976,1.1049605522131765,181.89361622214238,343.3392790972721,-598414.8040989131,300964.2675900921,1
351.17999999997056,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,8285.576171875,153945.5,153947.421875,290.7859802246094,245.02720852498896,184.07928700160483,1.8837976455688477,559206.3809354216,-1012.0362416564315,218131.36407292887,-14.12526913208822,1.2736472611789629,183.5321184360366,392.030367988511,-598413.5269050704,300989.25173145905,1
351.71999999997007,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,8256.423828125,153999.75,154001.859375,290.888427734375,275.26048146910034,185.60217638390196,1.8894426822662354,559199.9704515168,-1011.3038106544303,218230.9754771783,-9.776879858891775,1.4243668536217235,185.3390182280357,449.4465907115955,-598411.6467258113,301018.89993245015,1
352.2399999999696,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,8228.3515625,154056.84375,154059.125,290.9962463378906,306.798521636636,187.2044605436525,1.8945809602737427,559196.0209458389,-1010.5383584109028,218327.82992981895,-5.573915235367622,1.5043504654034878,187.11541477405362,509.5264630034799,-598409.3455521992,301050.09045540215,1
352.7999999999691,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,8198.1201171875,154123.8125,154126.296875,291.12274169921875,343.4389565284364,189.06662758236413,1.89991295337677,559194.2171830275,-1009.6904928491396,218433.17672075512,-1.0280123489692983,1.5108637530213085,189.0577957839839,579.536889100098,-598406.5267698119,301086.5050596441,1
353.3399999999686,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,8168.96826171875,154193.921875,154196.609375,291.2552185058594,381.4146987196291,190.97935108241305,1.9050501585006714,559194.8955864692,-1008.887045232858,218535.79572372988,3.3806331798742804,1.4604729289700695,190.9438422101809,652.318602026673,-598403.7749169919,301124.27184251737,1
353.8799999999681,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,8139.81591796875,154269.609375,154272.515625,291.3981628417969,422.0017398664495,192.99185300202222,1.910413384437561,559197.9632483309,-1008.1171848307027,218639.43325019925,7.821031956256519,1.3944069834465722,192.8282718209596,730.3463822881458,-598401.2735982718,301164.5363920082,1
354.39999999996763,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,8111.744140625,154347.953125,154351.078125,291.5461120605469,463.5688139112899,195.0166024070398,1.9159572124481201,559203.1930197037,-1007.4043930630911,218740.191838847,12.132247820013006,1.3553484548816679,194.63413577218432,810.5193997591268,-598399.2534922261,301205.6329537665,1
354.91999999996716,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,8083.671875,154431.75,154435.078125,291.7044372558594,507.5881976613309,197.12701651439755,1.9219093322753906,559210.6744928395,-1006.6991064028194,218841.88715404714,16.480001167751176,1.366305729640915,196.4321852702139,895.7121991626918,-598397.6111942896,301249.0505024365,1
