ut,mission,design,trajectory,body,body_mu,body_radius,mass,thrust,available_thrust,isp,altitude,speed,g_force,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,apoapsis_altitude,periapsis_altitude,semi_major_axis,stage
8004.4035937544395,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,30504.408203125,1379009.875,1379014.125,339.75604248046875,34769.06708930712,1319.1305473203201,4.594748020172119,-544793.3501912899,-1076.0784481541239,325777.24932222185,-1208.0320877203735,-2.2358225076841194,529.8668483772858,150876.96069611923,-598439.3745161993,376218.79308995995,0
8004.923593754451,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,30289.1875,1379115.75,1379119.625,339.7821350097656,35454.743350860546,1338.0137596180975,4.627890586853027,-545425.9232627305,-1077.2496438410762,326055.4134089955,-1224.3660699667882,-2.2676400909176135,539.6326578792801,155894.5178923005,-598439.392787748,378727.56255227624,0
8005.443593754462,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,30073.96875,1379211.125,1379214.75,339.8056640625,36150.375854961225,1357.080937442657,4.6614556312561035,-546067.0321186343,-1078.4374630052002,326338.68006442825,-1240.856735581849,-2.2997461303343627,549.4888021599108,161091.44001683593,-598439.4062782943,381326.0168692708,0
8005.963593754474,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,29858.74609375,1379296.875,1379300.0,339.8267517089844,36856.059216400376,1376.3343047204378,4.695452690124512,-546716.7587741641,-1079.6420554824495,326627.0965629578,-1257.5061012177978,-2.3321420019506984,559.4363993020006,166476.06908444688,-598439.4143884268,384018.32734801003,0
8006.4635937544845,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,29651.802734375,1379370.25,1379373.125,339.8448486328125,37544.168546104454,1395.0248649063622,4.728558540344238,-547349.7002660241,-1080.8162722485033,326909.32122229686,-1273.6666811232049,-2.363555260211313,569.0887212993647,171838.86813149857,-598439.4168639801,386699.7256337592,0
8007.003593754496,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,29428.30859375,1379440.875,1379443.375,339.86224365234375,38297.963068850804,1415.4087785971456,4.764781951904297,-548042.3988672178,-1082.1021510477412,327219.5711699471,-1291.2891974512015,-2.3977847898547267,579.6106190398837,177844.508427153,-598439.4133701796,389702.5475284867,0
8007.543593754508,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,29204.80859375,1379503.125,1379505.375,339.8775939941406,39062.910537762684,1436.0010399716004,4.801507472991943,-548744.6632210099,-1083.4066036932088,327535.5315711382,-1309.0896658073661,-2.4323359970982312,590.2349679724794,184083.1833493522,-598439.4028760551,392821.89023664856,0
8008.063593754519,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,28989.587890625,1379556.25,1379558.375,339.89068603515625,39810.17178664403,1456.0301460832866,4.837365627288818,-549430.049004228,-1084.6804617166326,327845.23885693785,-1326.4013843088694,-2.4659174576152876,600.5639626700257,190322.28462809208,-598439.3856429413,395941.44949257537,0
8008.603593754531,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,28766.091796875,1379605.625,1379607.375,339.90283203125,40597.33816275315,1477.0396298360215,4.875138282775879,-550151.3733420654,-1086.021883989148,328172.57141252916,-1344.5585581959733,-2.5011085056147917,611.3935689425759,197054.24801831262,-598439.3598917404,399307.4440632861,0
8009.1235937545425,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,28550.87109375,1379648.375,1379650.0,339.9133605957031,41366.206858006655,1497.4760019712164,4.912042140960693,-550855.296564046,-1087.331668971654,328493.33517836547,-1362.2186735955668,-2.5353063640235196,621.9230129275437,203793.143122243,-598439.327616455,402676.907752894,0
