mission_time_s,altitude_m,surface_speed_ms,orbital_speed_ms,vertical_speed_ms,horizontal_speed_ms,pitch_deg,dynamic_pressure_pa,total_mass_kg,thrust_kn,twr,isp_s,current_stage_deltav_ms,total_remaining_deltav_ms,apoapsis_m,periapsis_m
33.12,4689.76,0.0,0.0,0.0,0.0,74.01,46957.84,42291871.09,1421.21,0.003,249.22,2616.57,2616.57,12006.15,-595922.01
33.28,4749.35,0.0,0.0,0.0,0.0,73.82,47190.47,42189578.12,1422.16,0.003,249.36,2616.57,2616.57,12158.53,-595892.93
33.44,4809.31,0.0,0.0,0.0,0.0,73.62,47420.85,42087285.16,1423.1,0.004,249.5,2610.78,2610.78,12312.56,-595863.72
33.6,4869.63,0.0,0.0,0.0,0.0,73.3,47646.66,41984996.09,1424.04,0.004,249.64,2605.48,2605.48,12467.32,-595833.42
33.76,4930.32,0.0,0.0,0.0,0.0,73.06,47866.4,41882707.03,1424.98,0.004,249.78,2600.14,2600.14,12622.48,-595801.98
33.92,4991.36,0.0,0.0,0.0,0.0,72.92,48082.3,41780417.97,1425.92,0.004,249.91,2600.14,2594.11,12778.7,-595769.78
34.08,5052.77,0.0,0.0,0.0,0.0,72.71,48294.7,41678121.09,1426.85,0.004,250.05,2594.11,2594.11,12936.69,-595737.99
34.24,5114.54,0.0,0.0,0.0,0.0,72.53,48500.08,41575832.03,1427.78,0.004,250.19,2588.81,2588.81,13094.73,-595704.79
34.4,5176.67,0.0,0.0,0.0,0.0,72.45,48700.26,41473539.06,1428.71,0.004,250.32,2582.8,2582.8,13253.71,-595671.16
34.56,5239.16,0.0,0.0,0.0,0.0,72.46,48897.28,41371246.09,1429.63,0.004,250.46,2577.21,2577.21,13414.33,-595637.59
34.72,5302.02,0.0,0.0,0.0,0.0,72.37,49089.77,41268957.03,1430.56,0.004,250.59,2577.21,2577.21,13576.37,-595604.15
34.88,5365.24,0.0,0.0,0.0,0.0,72.33,49275.27,41166667.97,1431.48,0.004,250.73,2571.76,2571.76,13738.88,-595570.13
35.04,5428.82,0.0,0.0,0.0,0.0,72.34,49456.4,41064375.0,1432.39,0.004,250.86,2565.63,2565.63,13902.88,-595536.27
35.2,5492.76,0.0,0.0,0.0,0.0,72.2,49632.12,40962085.94,1433.3,0.004,251.0,2559.92,2559.92,14068.52,-595503.08
35.36,5557.07,0.0,0.0,0.0,0.0,71.96,49795.5,40859792.97,1434.21,0.004,251.13,2559.92,2559.92,14233.33,-595469.01
35.52,5621.73,0.0,0.0,0.0,0.0,71.83,49947.8,40757500.0,1435.12,0.004,251.26,2553.78,2553.78,14397.85,-595434.56
35.68,5686.75,0.0,0.0,0.0,0.0,71.65,50092.23,40655207.03,1436.02,0.004,251.4,2548.0,2548.0,14563.61,-595400.99
35.84,5752.12,0.0,0.0,0.0,0.0,71.39,50222.96,40552921.88,1436.92,0.004,251.53,2541.76,2541.76,14728.16,-595366.64
36.0,5817.83,0.0,0.0,0.0,0.0,71.29,50342.18,40450625.0,1437.82,0.004,251.66,2541.76,2535.97,14892.25,-595332.06
36.16,5883.89,0.0,0.0,0.0,0.0,71.33,50455.41,40348339.84,1438.71,0.004,251.79,2535.97,2535.97,15057.33,-595297.67
36.32,5950.29,0.0,0.0,0.0,0.0,71.31,50566.36,40246046.88,1439.6,0.004,251.92,2530.06,2530.06,15224.92,-595264.28
36.48,6017.04,0.0,0.0,0.0,0.0,71.28,50669.48,40143753.91,1440.48,0.004,252.05,2523.69,2523.69,15392.51,-595230.29
36.64,6084.13,0.0,0.0,0.0,0.0,71.34,50768.64,40041460.94,1441.36,0.004,252.18,2517.77,2517.77,15561.62,-595196.54
36.8,6151.57,0.0,0.0,0.0,0.0,71.48,50867.96,39939175.78,1442.24,0.004,252.31,2517.77,2517.77,15733.21,-595162.96
36.96,6219.37,0.0,0.0,0.0,0.0,71.66,50970.83,39836878.91,1443.11,0.004,252.44,2511.22,2511.22,15908.09,-595129.38
37.12,6287.53,0.0,0.0,0.0,0.0,71.84,51079.77,39734593.75,1443.97,0.004,252.56,2505.22,2505.22,16086.86,-595095.55
37.28,6356.07,0.0,0.0,0.0,0.0,71.99,51196.35,39632300.78,1444.84,0.004,252.69,2499.17,2499.17,16269.89,-595061.16
37.44,6424.99,0.0,0.0,0.0,0.0,72.09,51321.15,39530007.81,1445.7,0.004,252.82,2499.17,2499.17,16457.31,-595025.89
37.6,6494.31,0.0,0.0,0.0,0.0,72.12,51453.91,39427718.75,1446.55,0.004,252.94,2492.48,2492.48,16649.1,-594989.47
37.76,6564.04,0.0,0.0,0.0,0.0,72.09,51593.4,39325421.88,1447.41,0.004,253.07,2486.34,2486.34,16845.0,-594951.73
37.92,6634.18,0.0,0.0,0.0,0.0,72.0,51738.07,39223136.72,1448.26,0.004,253.19,2479.55,2479.55,17044.74,-594912.58
38.08,6704.75,0.0,0.0,0.0,0.0,71.89,51886.0,39120843.75,1449.1,0.004,253.32,2479.55,2473.34,17247.96,-594872.39
38.24,6775.75,0.0,0.0,0.0,0.0,71.78,52039.75,39018550.78,1449.94,0.004,253.44,2473.34,2473.34,17455.26,-594830.53
38.4,6847.19,0.0,0.0,0.0,0.0,71.68,52202.17,38916261.72,1450.78,0.004,253.56,2466.45,2466.45,17667.4,-594786.63
38.56,6919.08,0.0,0.0,0.0,0.0,71.6,52374.15,38813968.75,1451.61,0.004,253.68,2460.15,2460.15,17884.8,-594740.7
38.72,6991.43,0.0,0.0,0.0,0.0,71.57,52554.53,38711679.69,1452.44,0.004,253.81,2453.8,2453.8,18107.31,-594692.51
38.88,7064.26,0.0,0.0,0.0,0.0,71.56,52735.78,38609386.72,1453.27,0.004,253.93,2453.8,2453.8,18333.9,-594643.82
39.04,7137.57,0.0,0.0,0.0,0.0,71.53,52908.56,38507097.66,1454.09,0.004,254.05,2446.78,2446.78,18562.61,-594594.85
39.2,7211.36,0.0,0.0,0.0,0.0,71.32,53076.09,38404804.69,1454.91,0.004,254.17,2440.28,2440.28,18794.43,-594545.75
39.36,7285.63,0.0,0.0,0.0,0.0,70.91,53240.99,38302511.72,1455.73,0.004,254.29,2433.16,2433.16,19029.11,-594495.37
39.52,7360.39,0.0,0.0,0.0,0.0,70.3,53389.83,38200222.66,1456.54,0.004,254.41,2433.16,2433.16,19263.24,-594443.92
39.68,7435.61,0.0,0.0,0.0,0.0,69.52,53511.11,38097929.69,1457.35,0.004,254.53,2426.64,2426.64,19493.64,-594391.47
39.84,7511.29,0.0,0.0,0.0,0.0,68.58,53599.84,37995640.62,1458.15,0.004,254.64,2420.08,2420.08,19718.4,-594337.74
40.0,7587.39,0.0,0.0,0.0,0.0,67.53,53652.69,37893347.66,1458.95,0.004,254.76,2412.81,2412.81,19935.95,-594282.42
40.16,7663.89,0.0,0.0,0.0,0.0,66.4,53667.13,37791058.59,1459.75,0.004,254.88,2412.81,2406.15,20144.89,-594225.36
40.32,7740.75,0.0,0.0,0.0,0.0,65.25,53643.14,37688765.62,1460.54,0.004,254.99,2406.15,2406.15,20344.5,-594166.48
40.48,7817.95,0.0,0.0,0.0,0.0,64.14,53582.62,37586476.56,1461.32,0.004,255.11,2398.78,2398.78,20534.74,-594105.92
40.64,7895.45,0.0,0.0,0.0,0.0,63.14,53489.12,37484183.59,1462.1,0.004,255.22,2392.03,2392.03,20716.25,-594044.14
40.8,7973.23,0.0,0.0,0.0,0.0,62.29,53367.71,37381894.53,1462.87,0.004,255.34,2392.03,2384.55,20890.41,-593981.94
40.96,8051.26,0.0,0.0,0.0,0.0,61.67,53224.44,37279601.56,1463.63,0.004,255.45,2384.55,2384.55,21059.19,-593920.41
41.12,8129.54,0.0,0.0,0.0,0.0,61.31,53065.96,37177312.5,1464.39,0.004,255.56,2377.7,2377.7,21225.1,-593860.92
41.28,8208.06,0.0,0.0,0.0,0.0,61.24,52898.87,37075019.53,1465.14,0.004,255.67,2370.8,2370.8,21390.91,-593804.99
41.44,8286.81,0.0,0.0,0.0,0.0,61.84,52723.75,36972730.47,1465.88,0.004,255.78,2363.16,2363.16,21557.08,-593754.18
41.6,8365.82,0.0,0.0,0.0,0.0,63.28,52569.92,36870437.5,1466.62,0.004,255.89,2363.16,2363.16,21735.5,-593709.56
41.76,8445.13,0.0,0.0,0.0,0.0,65.29,52455.43,36768148.44,1467.35,0.004,255.99,2356.16,2356.16,21933.14,-593669.56
41.92,8524.81,0.0,0.0,0.0,0.0,67.41,52387.77,36665855.47,1468.07,0.004,256.1,2348.44,2348.44,22153.58,-593632.61
42.08,8604.9,0.0,0.0,0.0,0.0,69.22,52360.37,36563562.5,1468.79,0.004,256.21,2341.3,2341.3,22394.32,-593596.12
42.24,8685.46,0.0,0.0,0.0,0.0,70.67,52362.28,36461269.53,1469.51,0.004,256.31,2341.3,2334.15,22650.52,-593556.97
42.4,8766.52,0.0,0.0,0.0,0.0,71.77,52372.85,36358984.38,1470.22,0.004,256.42,2334.15,2334.15,22916.95,-593518.41
42.56,8848.1,0.0,0.0,0.0,0.0,72.48,52340.34,36256691.41,1470.92,0.004,256.52,2326.24,2326.24,23190.61,-593480.87
42.72,8930.2,0.0,0.0,0.0,0.0,72.82,52193.48,36154398.44,1471.62,0.004,256.62,2319.0,2319.0,23469.6,-593444.04
42.88,9012.84,0.0,0.0,0.0,0.0,72.85,52042.37,36052109.38,1472.32,0.004,256.72,2319.0,2310.99,23752.52,-593407.43
43.04,9096.01,0.0,0.0,0.0,0.0,72.67,51885.69,35949816.41,1473.0,0.004,256.82,2310.99,2310.99,24038.37,-593370.84
43.2,9179.72,0.0,0.0,0.0,0.0,72.38,51722.0,35847527.34,1473.68,0.004,256.92,2303.65,2303.65,24326.45,-593334.71
43.36,9263.97,0.0,0.0,0.0,0.0,72.09,51549.11,35745238.28,1474.35,0.004,257.02,2295.52,2295.52,24616.26,-593300.21
43.52,9348.76,0.0,0.0,0.0,0.0,71.86,51360.3,35642945.31,1475.02,0.004,257.12,2288.08,2288.08,24906.2,-593269.34
43.68,9434.07,0.0,0.0,0.0,0.0,71.73,51152.07,35540652.34,1475.68,0.004,257.22,2288.08,2288.08,25195.61,-593244.0
43.84,9519.91,0.0,0.0,0.0,0.0,71.72,50923.48,35438363.28,1476.33,0.004,257.31,2280.59,2280.59,25484.69,-593225.91
44.0,9606.27,0.0,0.0,0.0,0.0,71.84,50673.38,35336070.31,1476.98,0.004,257.41,2272.3,2272.3,25773.58,-593216.66
44.16,9693.14,0.0,0.0,0.0,0.0,72.12,50399.02,35233777.34,1477.62,0.004,257.5,2264.7,2264.7,26062.67,-593220.25
44.32,9780.53,0.0,0.0,0.0,0.0,72.61,50110.59,35131492.19,1478.25,0.004,257.6,2264.7,2264.7,26354.77,-593233.33
44.48,9868.45,0.0,0.0,0.0,0.0,73.15,49827.87,35029199.22,1478.87,0.004,257.69,2256.29,2256.29,26654.0,-593245.41
44.64,9956.9,0.0,0.0,0.0,0.0,73.44,49563.88,34926906.25,1479.49,0.004,257.78,2248.59,2248.59,26963.01,-593249.08
44.8,10045.92,0.0,0.0,0.0,0.0,73.39,49329.03,34824613.28,1480.1,0.004,257.87,2240.88,2240.88,27282.17,-593234.94
44.96,10135.51,0.0,0.0,0.0,0.0,73.01,49120.13,34722324.22,1480.7,0.004,257.96,2240.88,2232.29,27612.15,-593205.67
45.12,10225.7,0.0,0.0,0.0,0.0,72.47,48932.68,34620031.25,1481.3,0.005,258.04,2232.29,2232.29,27951.5,-593162.3
45.28,10316.5,0.0,0.0,0.0,0.0,71.93,48760.07,34517742.19,1481.89,0.005,258.13,2224.41,2224.41,28299.96,-593109.45
45.44,10407.92,0.0,0.0,0.0,0.0,71.41,48596.27,34415449.22,1482.47,0.005,258.22,2215.71,2215.71,28656.4,-593048.47
45.6,10499.97,0.0,0.0,0.0,0.0,70.83,48435.23,34313160.16,1483.05,0.005,258.3,2207.75,2207.75,29019.59,-592982.32
45.76,10592.66,0.0,0.0,0.0,0.0,70.24,48275.93,34210867.19,1483.62,0.005,258.39,2207.75,2207.75,29388.64,-592911.12
45.92,10686.0,0.0,0.0,0.0,0.0,69.79,48117.05,34108578.12,1484.19,0.005,258.47,2198.97,2198.97,29763.02,-592835.66
46.08,10779.98,0.0,0.0,0.0,0.0,69.48,47953.58,34006285.16,1484.75,0.005,258.55,2190.92,2190.92,30142.58,-592758.46
46.24,10874.62,0.0,0.0,0.0,0.0,69.23,47781.59,33903996.09,1485.3,0.005,258.63,2182.81,2182.81,30525.59,-592679.68
46.4,10969.91,0.0,0.0,0.0,0.0,69.07,47601.26,33801703.12,1485.85,0.005,258.71,2182.81,2182.81,30912.08,-592599.24
46.56,11065.85,0.0,0.0,0.0,0.0,68.99,47413.09,33699410.16,1486.39,0.005,258.79,2173.83,2173.83,31302.5,-592517.49
46.72,11162.44,0.0,0.0,0.0,0.0,69.0,47217.95,33597121.09,1486.92,0.005,258.87,2165.61,2165.61,31697.53,-592434.78
46.88,11259.7,0.0,0.0,0.0,0.0,69.06,47016.8,33494832.03,1487.45,0.005,258.95,2156.52,2156.52,32097.84,-592351.37
47.04,11357.62,0.0,0.0,0.0,0.0,69.16,46810.08,33392539.06,1487.97,0.005,259.03,2156.52,2148.2,32503.87,-592267.48
47.2,11456.2,0.0,0.0,0.0,0.0,69.27,46597.86,33290250.0,1488.48,0.005,259.1,2148.2,2148.2,32915.82,-592183.26
47.36,11555.47,0.0,0.0,0.0,0.0,69.38,46379.44,33187957.03,1488.99,0.005,259.18,2139.83,2139.83,33333.42,-592098.8
47.52,11655.41,0.0,0.0,0.0,0.0,69.44,46153.73,33085664.06,1489.49,0.005,259.25,2130.56,2130.56,33756.1,-592014.07
47.68,11756.03,0.0,0.0,0.0,0.0,69.45,45921.02,32983375.0,1489.99,0.005,259.33,2122.09,2122.09,34183.86,-591928.83
47.84,11857.34,0.0,0.0,0.0,0.0,69.41,45681.79,32881082.03,1490.48,0.005,259.4,2122.09,2122.09,34616.79,-591842.74
48.0,11959.34,0.0,0.0,0.0,0.0,69.32,45436.66,32778792.97,1490.96,0.005,259.47,2112.7,2112.7,35055.11,-591755.46
48.16,12062.03,0.0,0.0,0.0,0.0,69.21,45185.88,32676500.0,1491.44,0.005,259.54,2104.12,2104.12,35498.86,-591666.76
48.32,12165.42,0.0,0.0,0.0,0.0,69.08,44929.62,32574208.98,1491.91,0.005,259.61,2094.62,2094.62,35948.15,-591576.47
48.48,12269.5,0.0,0.0,0.0,0.0,68.97,44667.7,32471917.97,1492.37,0.005,259.68,2094.62,2094.62,36402.91,-591484.6
48.64,12374.29,0.0,0.0,0.0,0.0,68.88,44399.73,32369626.95,1492.83,0.005,259.74,2085.93,2085.93,36863.03,-591391.28
48.8,12479.78,0.0,0.0,0.0,0.0,68.81,44125.86,32267335.94,1493.28,0.005,259.81,2077.19,2077.19,37328.65,-591296.59
48.96,12585.98,0.0,0.0,0.0,0.0,68.77,43846.39,32165046.88,1493.72,0.005,259.88,2067.51,2067.51,37800.07,-591200.64
49.12,12692.9,0.0,0.0,0.0,0.0,68.76,43561.59,32062753.91,1494.16,0.005,259.94,2067.51,2058.66,38277.58,-591103.53
49.28,12800.53,0.0,0.0,0.0,0.0,68.76,43271.72,31960462.89,1494.6,0.005,260.01,2058.66,2058.66,38761.44,-591005.35
49.44,12908.88,0.0,0.0,0.0,0.0,68.77,42976.97,31858169.92,1495.02,0.005,260.07,2048.87,2048.87,39251.89,-590906.17
49.6,13017.96,0.0,0.0,0.0,0.0,68.78,42677.38,31755880.86,1495.44,0.005,260.13,2039.91,2039.91,39749.04,-590806.01
49.76,13127.77,0.0,0.0,0.0,0.0,68.78,42372.69,31653589.84,1495.86,0.005,260.19,2030.9,2030.9,40252.77,-590704.88
49.92,13238.29,0.0,0.0,0.0,0.0,68.77,41944.62,31567632.81,610.41,0.002,260.25,2030.9,2030.9,40680.63,-590619.24
50.08,13349.04,0.0,0.0,0.0,0.0,68.75,41136.93,31535265.62,610.5,0.002,260.31,2023.66,2023.66,40841.6,-590587.11
50.24,13459.86,0.0,0.0,0.0,0.0,68.73,40345.89,31502896.48,610.6,0.002,260.37,2020.19,2020.19,41004.44,-590554.57
50.42,13584.63,0.0,0.0,0.0,0.0,68.7,39474.9,31466484.38,610.7,0.002,260.43,2016.35,2016.35,41189.81,-590517.47
50.56,13681.75,0.0,0.0,0.0,0.0,68.67,38810.94,31438162.11,610.78,0.002,260.48,2016.35,0.0,41356.53,-590484.04
50.74,13806.69,0.0,0.0,0.0,0.0,68.63,37969.07,31326748.05,610.88,0.002,260.54,0.0,0.0,41521.07,-590451.09
50.9,13917.85,0.0,0.0,0.0,0.0,68.59,37236.49,31294380.86,610.97,0.002,260.6,2017.29,2017.29,41687.63,-590417.53
51.06,14029.08,0.0,0.0,0.0,0.0,68.56,36518.84,31262013.67,611.06,0.002,260.65,2013.04,2011.19,41856.14,-590383.49
51.22,14140.4,0.0,0.0,0.0,0.0,68.52,35815.77,31229644.53,611.14,0.002,260.7,2011.19,2011.19,42026.62,-590348.98
51.38,14251.81,0.0,0.0,0.0,0.0,68.48,35126.96,31197277.34,611.22,0.002,260.75,2007.26,2007.26,42220.68,-590309.57
51.56,14377.25,0.0,0.0,0.0,0.0,68.44,34368.72,31160863.28,611.31,0.002,260.81,2003.68,2003.68,42417.12,-590269.58
51.74,14502.82,0.0,0.0,0.0,0.0,68.4,33627.6,31124449.22,611.4,0.002,260.86,2000.08,2000.08,42615.91,-590228.99
51.92,14628.51,0.0,0.0,0.0,0.0,68.37,32903.3,31088035.16,611.49,0.002,260.91,1996.1,1996.1,42794.6,-590192.44
52.08,14740.35,0.0,0.0,0.0,0.0,68.34,32273.17,31055667.97,611.56,0.002,260.96,1996.1,1996.1,42975.15,-590155.44
52.26,14866.29,0.0,0.0,0.0,0.0,68.31,31579.34,31019255.86,611.65,0.002,261.01,1992.47,1992.47,43180.48,-590113.3
52.44,14992.37,0.0,0.0,0.0,0.0,68.28,30901.12,30982841.8,611.73,0.002,261.06,1988.46,1988.46,43388.12,-590070.57
52.62,15118.6,0.0,0.0,0.0,0.0,68.25,30238.02,30946425.78,611.81,0.002,261.1,1984.8,1984.8,43598.1,-590027.33
52.8,15244.97,0.0,0.0,0.0,0.0,68.21,29589.74,30910013.67,611.88,0.002,261.15,1981.12,1981.12,43810.36,-589983.47
52.98,15371.49,0.0,0.0,0.0,0.0,68.18,28955.86,30873599.61,611.96,0.002,261.2,1977.06,1977.06,44024.95,-589939.02
53.16,15498.16,0.0,0.0,0.0,0.0,68.15,28335.96,30837185.55,612.03,0.002,261.24,1973.36,1973.36,44241.84,-589894.09
53.36,15639.1,0.0,0.0,0.0,0.0,68.1,27663.11,30796724.61,612.11,0.002,261.29,1973.36,1969.27,44485.39,-589843.35
53.52,15751.99,0.0,0.0,0.0,0.0,68.06,27136.54,30764359.38,612.18,0.002,261.33,1969.27,1969.27,44706.86,-589796.93
53.72,15893.29,0.0,0.0,0.0,0.0,68.01,26492.64,30723898.44,612.25,0.002,261.37,1965.54,1965.54,44930.71,-589750.07
53.9,16020.64,0.0,0.0,0.0,0.0,67.96,25926.15,30687486.33,612.32,0.002,261.41,1961.43,1961.43,45156.55,-589702.41
54.08,16148.16,0.0,0.0,0.0,0.0,67.92,25359.77,30651072.27,612.38,0.002,261.45,1957.67,1957.67,45384.73,-589654.29
54.26,16275.86,0.0,0.0,0.0,0.0,67.86,24800.08,30614658.2,612.45,0.002,261.49,1953.9,1953.9,45614.98,-589605.45
54.44,16403.74,0.0,0.0,0.0,0.0,67.83,24253.65,30578244.14,612.51,0.002,261.53,1949.74,1949.74,45847.89,-589555.87
54.64,16546.04,0.0,0.0,0.0,0.0,67.74,23661.29,30537783.2,612.58,0.002,261.57,1945.95,1945.95,46109.58,-589499.94
54.82,16674.32,0.0,0.0,0.0,0.0,67.67,23140.84,30501371.09,612.64,0.002,261.61,1945.95,1941.77,46374.03,-589443.2
55.02,16817.07,0.0,0.0,0.0,0.0,67.59,22576.01,30460910.16,612.7,0.002,261.65,1941.77,1937.95,46614.23,-589391.3
55.2,16945.75,0.0,0.0,0.0,0.0,67.52,22079.52,30424496.09,612.76,0.002,261.68,1937.95,1937.95,46856.68,-589338.73
55.4,17088.97,0.0,0.0,0.0,0.0,67.45,21540.6,30384037.11,612.82,0.002,261.72,1934.12,1934.12,47128.37,-589279.6
55.6,17232.44,0.0,0.0,0.0,0.0,67.4,21014.84,30343578.12,612.88,0.002,261.75,1929.89,1929.89,47402.51,-589219.76
55.8,17376.16,0.0,0.0,0.0,0.0,67.35,20501.98,30303119.14,612.94,0.002,261.79,1926.04,1926.04,47679.15,-589159.26
56.0,17520.13,0.0,0.0,0.0,0.0,67.32,20001.77,30262658.2,612.99,0.002,261.82,1921.79,1921.79,47958.3,-589098.13
56.2,17664.37,0.0,0.0,0.0,0.0,67.3,19513.95,30222197.27,613.05,0.002,261.86,1917.92,1917.92,48239.96,-589036.41
56.38,17794.41,0.0,0.0,0.0,0.0,67.28,19084.99,30185785.16,613.1,0.002,261.89,1913.64,1913.64,48495.1,-588980.45
56.56,17924.67,0.0,0.0,0.0,0.0,67.24,18665.71,30149371.09,613.14,0.002,261.91,1909.75,1909.75,48752.33,-588924.05
56.76,18069.66,0.0,0.0,0.0,0.0,67.19,18211.18,30108910.16,613.2,0.002,261.95,1905.84,1905.84,49040.79,-588860.62
56.96,18214.93,0.0,0.0,0.0,0.0,67.15,17768.26,30068451.17,613.25,0.002,261.98,1901.53,1901.53,49332.02,-588796.46
57.16,18360.47,0.0,0.0,0.0,0.0,67.12,17336.56,30027992.19,613.29,0.002,262.0,1897.6,1897.6,49625.8,-588731.6
57.36,18506.3,0.0,0.0,0.0,0.0,67.09,16915.87,29987533.2,613.34,0.002,262.03,1893.26,1893.26,49922.2,-588666.04
57.56,18652.42,0.0,0.0,0.0,0.0,67.07,16505.9,29947074.22,613.39,0.002,262.06,1889.31,1889.31,50221.18,-588599.77
57.74,18784.17,0.0,0.0,0.0,0.0,67.03,16145.86,29910658.2,613.43,0.002,262.09,1885.35,1885.35,50522.68,-588532.77
57.96,18945.53,0.0,0.0,0.0,0.0,67.0,15717.08,29866152.34,613.48,0.002,262.11,1880.98,1880.98,50826.81,-588465.04
58.16,19092.53,0.0,0.0,0.0,0.0,66.95,15337.82,29825693.36,613.52,0.002,262.14,1877.0,1877.0,51133.65,-588396.49
58.36,19239.84,0.0,0.0,0.0,0.0,66.92,14968.19,29785234.38,613.56,0.002,262.16,1877.0,1872.61,51442.97,-588327.25
58.56,19387.45,0.0,0.0,0.0,0.0,66.84,14607.98,29744773.44,613.6,0.002,262.19,1872.61,1868.61,51754.71,-588257.04
58.76,19535.37,0.0,0.0,0.0,0.0,66.78,14256.92,29704314.45,613.64,0.002,262.21,1868.61,1868.61,52069.04,-588186.07
58.96,19683.6,0.0,0.0,0.0,0.0,66.71,13914.72,29663855.47,613.68,0.002,262.23,1864.2,1864.2,52385.7,-588114.12
59.16,19832.14,0.0,0.0,0.0,0.0,66.64,13581.13,29623394.53,613.71,0.002,262.26,1860.17,1860.17,52704.93,-588041.34
59.36,19981.01,0.0,0.0,0.0,0.0,66.59,13255.81,29582935.55,613.75,0.002,262.28,1856.14,1856.14,53026.54,-587967.67
59.56,20130.19,0.0,0.0,0.0,0.0,66.55,12938.46,29542476.56,613.78,0.002,262.3,1851.7,1851.7,53350.58,-587893.27
59.76,20279.7,0.0,0.0,0.0,0.0,66.49,12628.83,29502015.62,613.82,0.002,262.32,1847.65,1847.65,53677.22,-587818.17
59.96,20429.54,0.0,0.0,0.0,0.0,66.48,12326.6,29461556.64,613.85,0.002,262.34,1843.18,1843.18,54006.36,-587742.36
60.16,20579.7,0.0,0.0,0.0,0.0,66.44,12031.47,29421097.66,613.88,0.002,262.36,1839.11,1839.11,54338.18,-587665.91
60.36,20730.2,0.0,0.0,0.0,0.0,66.43,11743.14,29380636.72,613.91,0.002,262.38,1835.04,1835.04,54672.71,-587588.8
60.56,20881.04,0.0,0.0,0.0,0.0,66.41,11461.22,29340177.73,613.94,0.002,262.4,1830.54,1830.54,55009.83,-587511.11
60.76,21032.22,0.0,0.0,0.0,0.0,66.4,11185.39,29299716.8,613.97,0.002,262.41,1826.45,1826.45,55349.58,-587432.8
60.96,21183.74,0.0,0.0,0.0,0.0,66.37,10915.29,29259257.81,614.0,0.002,262.43,1821.93,1821.93,55691.95,-587353.93
61.16,21335.6,0.0,0.0,0.0,0.0,66.34,10650.8,29218796.88,614.03,0.002,262.45,1817.82,1817.82,56036.86,-587274.35
61.36,21487.82,0.0,0.0,0.0,0.0,66.31,10391.92,29178337.89,614.06,0.002,262.47,1813.29,1813.29,56384.3,-587194.11
61.56,21640.38,0.0,0.0,0.0,0.0,66.28,10138.61,29137878.91,614.08,0.002,262.48,1809.15,1809.15,56734.38,-587113.14
61.76,21793.3,0.0,0.0,0.0,0.0,66.24,9890.8,29097417.97,614.11,0.002,262.5,1805.02,1805.02,57086.96,-587031.42
61.96,21946.58,0.0,0.0,0.0,0.0,66.19,9648.47,29056958.98,614.14,0.002,262.51,1800.46,1800.46,57442.17,-586948.9
62.16,22100.22,0.0,0.0,0.0,0.0,66.14,9411.54,29016500.0,614.16,0.002,262.53,1796.3,1796.3,57799.87,-586865.55
62.36,22254.22,0.0,0.0,0.0,0.0,66.09,9179.98,28976039.06,614.19,0.002,262.54,1791.72,1791.72,58160.18,-586781.4
62.56,22408.58,0.0,0.0,0.0,0.0,66.04,8953.69,28935580.08,614.21,0.002,262.56,1787.54,1787.54,58523.01,-586696.46
62.76,22563.31,0.0,0.0,0.0,0.0,65.99,8732.66,28895121.09,614.23,0.002,262.57,1783.36,1783.36,58888.38,-586610.63
62.96,22718.41,0.0,0.0,0.0,0.0,65.94,8516.78,28854660.16,614.25,0.002,262.58,1778.76,1778.76,59256.26,-586524.02
63.16,22873.88,0.0,0.0,0.0,0.0,65.9,8306.03,28814199.22,614.28,0.002,262.6,1774.56,1774.56,59626.74,-586436.64
63.36,23029.73,0.0,0.0,0.0,0.0,65.87,8100.33,28773742.19,614.3,0.002,262.61,1774.56,1769.93,59999.87,-586348.48
63.56,23185.96,0.0,0.0,0.0,0.0,65.82,7899.6,28733281.25,614.32,0.002,262.62,1769.93,1765.72,60375.55,-586259.6
63.74,23326.88,0.0,0.0,0.0,0.0,65.79,7723.16,28696867.19,614.34,0.002,262.63,1765.72,1765.72,60715.97,-586178.96
63.94,23483.83,0.0,0.0,0.0,0.0,65.77,7531.71,28656408.2,614.36,0.002,262.64,1761.07,1761.07,61096.72,-586088.69
64.14,23641.16,0.0,0.0,0.0,0.0,65.73,7345.03,28615947.27,614.37,0.002,262.65,1756.84,1756.84,61480.14,-585997.71
64.34,23798.87,0.0,0.0,0.0,0.0,65.69,7163.05,28575488.28,614.39,0.002,262.67,1752.6,1752.6,61866.26,-585906.0
64.54,23956.98,0.0,0.0,0.0,0.0,65.66,6985.63,28535029.3,614.41,0.002,262.68,1747.93,1747.93,62254.76,-585813.55
64.74,24115.48,0.0,0.0,0.0,0.0,65.64,6812.74,28494570.31,614.43,0.002,262.69,1743.67,1743.67,62645.98,-585720.44
64.94,24274.36,0.0,0.0,0.0,0.0,65.63,6644.3,28454109.38,614.44,0.002,262.7,1738.98,1738.98,63040.06,-585626.7
65.14,24433.65,0.0,0.0,0.0,0.0,65.62,6480.21,28413650.39,614.46,0.002,262.71,1734.71,1734.71,63436.94,-585532.23
65.34,24593.33,0.0,0.0,0.0,0.0,65.6,6320.35,28373189.45,614.48,0.002,262.72,1730.43,1730.43,63836.45,-585437.1
65.54,24753.41,0.0,0.0,0.0,0.0,65.57,6164.63,28332728.52,614.49,0.002,262.73,1725.71,1725.71,64238.71,-585341.25
